,f1,f2,duration,vowel,learned_cat
0,672.4752214617666,2321.363257807378,97.6123697276963,e,0
1,861.7828153816736,1687.6502964667902,46.340052321550736,a,2
2,556.5686459488686,1338.7900823130385,-3.9489724154590107,o,0
3,402.2071620254969,1526.3740451833594,0.526015955262821,o,0
4,679.8187957029568,1561.7932319624836,133.5603876082667,a,2
5,664.8251272832613,1529.9038580115844,28.862957068707743,a,1
6,593.9169642655819,1768.1776700161206,140.1795295969672,a,0
7,609.3259660327875,1815.590938339349,39.187207718436184,e,1
8,702.015952007502,1648.780030791227,129.51966545419427,a,2
9,402.4967232897379,910.5631326021627,119.82266087748985,u,0
10,544.0695983787989,2107.9555029134694,60.316618244946326,e,1
11,581.0689721672614,1939.937193499438,193.2068343405649,o,0
12,725.3614632487855,1692.8642597975272,117.04118529058248,a,0
13,424.6924632792772,1190.4670494882885,107.04175710005114,o,0
14,350.52910870700526,1953.8145757271557,32.91234693753189,e,0
15,424.6140992807169,1771.8045387571683,21.464976464335265,u,0
16,540.1059904915272,905.5728370696253,51.823739163759406,o,0
17,586.0345520661685,2189.3748218222486,200.3525247971984,e,1
18,485.5148727884656,1382.934752267291,133.27409789021607,o,0
19,541.8725236805946,1858.3691478745,44.19423923769432,e,0
20,371.1003657367904,2359.6764669566187,26.185128993364188,e,1
21,802.368408964252,1518.535198431529,67.58362931538771,a,2
22,569.4381714866449,1058.9506679600652,182.7891003947208,o,0
23,338.0457878372762,2024.502035645251,98.5172784260042,e,1
24,691.7794085652779,1457.9938214066005,0.3676180523991235,o,0
25,467.6822923673954,1598.6056115069036,41.35363383745557,o,1
26,555.4199537732293,1952.6645206358387,161.97429922053894,e,1
27,548.6735812738124,2579.350769269937,100.90287058679581,e,1
28,528.2556003701678,1353.1687621575159,62.28847974134643,o,0
29,669.8912199739448,2268.8369271252022,89.31691473940332,e,1
30,343.98487877162614,2829.8114662300404,89.38396550786791,i,1
31,250.14260134859057,1964.318367890741,79.30776067245984,e,0
32,193.01749737772516,822.751545891975,109.81187430852634,u,0
33,439.5664546726011,2208.579195710937,217.5281806640696,e,1
34,582.6796646901479,2507.483056328417,120.78211890687439,e,1
35,796.4113440648966,1961.6248870090687,126.92174974937153,a,2
36,661.9076139893828,1007.2325830978377,70.47397514256923,o,0
37,784.1801124316551,1446.9498982232753,132.91264514300008,o,2
38,582.2022763730919,969.7090113722661,174.44725516984676,o,0
39,510.2270097134325,1862.8977578218755,100.17249589354361,e,0
40,558.8873143948996,1113.8620228581178,96.70996653929402,o,0
41,753.9083311724811,1394.0443408062247,53.88608022343112,a,2
42,413.7818370554586,1310.585681254985,13.558061883406168,o,0
43,370.2808714348671,1017.7351514920312,23.761056500219524,o,0
44,662.3658586462493,1894.005023373852,95.83652323048587,e,0
45,513.3228503070329,1169.8250457530523,83.05412001626931,o,0
46,534.4828118984476,1949.9175956721886,41.49682783771905,a,1
47,438.142507972012,1996.275799250998,71.48771574745152,e,1
48,187.01760900860188,1671.8070611022413,44.89753983544948,u,0
49,743.1296262830324,1441.3684480016334,128.79019438855494,a,0
50,639.2583383391001,1950.1354550450267,12.972602244253324,a,0
51,480.0116195746854,1678.9189656226747,78.56334414179148,e,0
52,701.6604147804381,971.8437619753092,83.94439700340511,o,0
53,433.8923943709479,2686.2081792659296,126.29713604047971,i,1
54,642.7596955138422,1456.839678291746,182.74857636776386,a,0
55,563.1222671528499,1985.7896537302736,156.10279024956827,e,0
56,929.3521896565765,1426.8922302753933,38.53914888204681,a,2
57,725.6521873327696,1778.5138635433184,122.0938179793099,a,2
58,388.439586742855,869.2603381848076,127.42382537237609,u,0
59,265.2498777359432,1729.0454117418972,65.42902613036898,u,0
60,436.18018828062645,1110.8028367563427,48.2087740751214,o,0
61,808.4687812263347,1402.988044885242,-54.07904946903662,a,0
62,429.322983453678,2349.317408435303,147.86479183946477,e,1
63,629.7420549869585,1681.9807394545119,52.38144537299556,a,0
64,587.4423681489459,2143.2341496752224,63.05446795334127,e,0
65,468.44142103664274,1017.105260990783,119.19261910899624,o,0
66,945.3937080788364,1609.0261464041314,38.93138802917136,a,0
67,598.9922118150153,2390.0063652370573,65.0183162819142,e,1
68,630.9572611756968,1577.0528759683586,159.66134367701778,a,0
69,814.5908362696166,1601.889916909749,187.65632114120035,a,2
70,600.0402736557922,2076.6099181525133,82.4986164574574,e,0
71,577.4762782304937,1756.2592941629364,224.07894739786775,e,1
72,803.6326943697926,1865.532134574207,47.61269344924852,a,0
73,654.2490189283319,1607.1553700642216,13.460313394129699,o,1
74,484.99186451138314,1847.0445693167703,94.68190347966762,e,1
75,770.8453168076106,1946.7025239318964,132.72747807724076,a,2
76,641.0431182704614,1713.4465010229544,92.30634211339436,a,0
77,570.5075094929796,1916.6296439066646,142.48954015695682,e,0
78,487.04905887861867,1774.599406935053,13.941665950446783,e,0
79,418.12189430205945,1471.7701916758322,72.04416754282948,o,0
80,948.1294689588852,1613.0942427109826,129.06518392600643,a,0
81,654.6469814166489,959.195975693551,72.22957708720678,o,0
82,497.3731986084813,1668.120129004658,-32.4677246657194,e,0
83,349.5465920145251,2483.608151316873,162.0775269595029,i,1
84,366.3462089598863,2161.5034630546597,81.83658865420801,e,1
85,778.5988103454728,1805.4714313945426,38.39528966434182,a,2
86,539.4074011085016,2220.56470601078,51.021624017013565,e,1
87,587.8262779440372,1370.7643708635721,48.02606384043635,e,0
88,432.93875780590565,1578.8750971036857,-34.01654130342354,o,0
89,246.03269265981464,2940.1385271046615,46.57572838323444,i,1
90,709.4244290804884,1953.8207737607484,137.98594480357397,e,0
91,369.42605385341506,2513.26823136101,200.82414054683835,e,1
92,422.256739325171,2349.360061855996,59.83898561761316,e,1
93,204.4984008293537,1273.2523921299733,43.49324229282823,u,0
94,469.93940070470103,2300.2325003033247,79.04483389186238,a,1
95,490.9597017449614,2064.5743642549082,54.62329566802852,e,0
96,558.0527682500127,2617.2599588616235,94.00039047296349,e,0
97,514.1439660281552,1886.1233605866564,128.47427127700024,a,1
98,425.02579234188704,2021.9196506076246,76.29165088589541,e,1
99,589.4648838218642,1531.8277950597412,81.22047634924752,e,0
100,593.0491893129929,760.1266459328222,101.24758504081404,o,0
101,573.4997338272137,1680.6093423147825,130.0436445092651,e,1
102,470.8301969651022,999.2120953509873,22.395423282351317,o,0
103,516.0147287963272,1105.1415005531662,88.76534516437609,o,0
104,733.7274915163156,1867.126939562515,132.59090079164096,a,2
105,519.40213285783,1286.8815152343925,109.04891270364378,o,0
106,591.0815829591342,1938.0351149882201,222.8444874994506,e,2
107,595.8937218192912,2068.837943185502,129.68632298092112,a,0
108,501.6454540261311,2180.604303253875,100.13715003065532,a,1
109,647.7641629298894,1455.1398592259015,148.47952384060522,a,0
110,448.5947006810711,1671.2198106662195,61.98794168027484,u,0
111,511.06404188365343,995.038001477585,16.017241958424137,o,0
112,670.6740403924107,1912.5243080032496,-65.34786942533867,e,1
113,673.3412426035186,1793.809471485023,151.77950205242266,a,1
114,790.3558764651365,1404.8908803423387,48.3704746908204,o,2
115,339.02800281159006,1090.1921448058276,83.45942369456512,u,0
116,761.4464007071838,1568.9717378583814,57.369398764307604,a,1
117,630.6900755851254,1762.2605718995542,149.1401860393739,a,2
118,598.0966028482778,1795.4849853832422,82.45541085404187,a,2
119,375.9394779612431,2470.724509443269,205.99825089022517,i,1
120,516.5444511136672,1430.6639909084279,56.229474927337264,o,1
121,479.17002767001065,1648.4170735037162,120.47198635047984,a,0
122,456.6598953293794,2432.3023146491605,-32.60444890911981,e,1
123,620.07178582538,2243.3563730672886,79.44755432163096,e,0
124,446.0127505978607,2256.382324993553,127.93055958847434,e,1
125,670.6267848908922,1943.269083817995,97.224986958627,a,2
126,428.6872540941926,1667.7652971361485,49.91472153125965,a,0
127,973.7650290376738,1888.5531731487122,121.94585515519412,a,2
128,526.9231435947459,2374.716267211153,107.04653716808582,e,1
129,539.199660913107,1839.010431420459,145.08294345410843,e,0
130,652.5830845825694,2086.1398503483942,192.0600034091703,a,1
131,742.4824996562475,1658.8593766207405,54.431238852163474,a,2
132,509.855186458148,776.9920690791843,108.50024149612145,o,0
133,718.8273999949135,1779.665906219146,114.31752311779593,a,1
134,651.8254315206219,1404.2859530361693,171.4216390265259,a,0
135,391.14039592033873,1351.3695385020555,63.856556164845585,o,0
136,337.8989137900575,1459.4288497977388,33.63853452096345,u,0
137,606.97722712174,1554.5398473834912,24.902220962944355,a,0
138,447.3267924060071,1967.303066114669,-13.104459722924389,e,1
139,337.7534421098877,1389.8133190396727,10.567644511561284,o,0
140,792.0187173302827,753.0698549723439,127.73788734926248,o,0
141,416.8512948334057,1431.2719279735675,11.799374328505081,a,0
142,383.3063077001806,1200.8077451187785,105.70379696251395,u,0
143,470.8821549140006,1144.20470676964,142.0387529073177,o,0
144,765.9393661105902,1441.431084154146,115.41270315448088,a,0
145,400.0513867841437,1994.3641807864296,92.63910561250651,e,0
146,487.2452508320847,2174.469284125909,23.918856235199648,e,1
147,731.6602655899682,1763.0855354561384,64.42548537581192,a,2
148,276.88120329897913,1866.9132085330941,169.60394171468016,e,1
149,830.191731968031,2047.530613016117,170.54522205324028,a,2
150,573.1812478828008,2373.4718328308445,121.94866670713708,e,0
151,484.0689262093865,1353.5679164553394,18.644291612822656,o,0
152,552.2899571735787,1648.086356453463,-20.318371026102014,e,1
153,653.2106484258331,2168.466471828532,115.23778270938055,e,1
154,292.48622332935946,2622.8133253110727,91.34191631641782,e,1
155,694.4352852977006,2068.2298010650184,99.39781827113751,e,0
156,756.6275252037062,1721.243015166229,-14.408045370228237,a,1
157,571.0572853603734,1608.8105564127452,111.32076501233513,a,0
158,352.5288784014274,1687.730032898224,156.21605084827416,e,0
159,435.72172602477303,1606.3700025561986,35.091453290160246,e,0
160,608.607940936002,1431.2017022417003,80.27423488097276,o,0
161,569.6701132092052,2305.7133091231417,76.83559756309329,e,0
162,593.7172494025483,1386.5128718482574,71.13663447429659,o,0
163,850.8244372432462,2144.6926075852075,67.80059299596286,a,2
164,669.5800667181206,1827.1314933735546,16.449378552751142,a,0
165,565.3001532805832,1975.4707524442651,83.66676897347327,e,1
166,531.3623470314037,2149.8661748396376,185.01300404663544,e,1
167,334.50300871450577,2055.3462198459865,35.086462429310096,e,0
168,615.5401523251438,2164.042362000417,81.32755313026395,a,0
169,842.2153521503006,1593.8999029998852,49.92461770290163,a,2
170,624.250662679894,576.0036407120094,110.96097234088502,o,0
171,214.38891955324317,1216.1687462335913,64.0712517342435,o,0
172,425.59313665285316,1665.1089126900524,3.9241043597783687,a,0
173,632.0312397174342,2039.0409319669232,-3.4824601232910197,e,0
174,678.2130072054993,1407.678778508468,106.51028109062027,e,2
175,850.2651902532311,1646.3887376695002,137.24737186160667,a,2
176,737.3458424519291,1575.0583305021996,135.5886778723303,a,2
177,435.07470786627596,1200.7853242913993,144.90206209984166,o,0
178,373.25155121845694,2114.7784109973786,119.36414643009547,e,1
179,855.9672970348437,1568.6414346695628,-32.902459735955915,a,2
180,498.83130203441794,2114.785261817406,93.2026688563623,e,1
181,528.5615376045369,2020.1404314000642,60.147171992669435,e,1
182,408.9294650238573,2555.3867994265806,100.18844589846982,i,1
183,559.8746463966191,1560.4972398782859,11.773267567414052,o,0
184,662.9825917063795,2310.8272357463493,67.60003193955181,e,1
185,456.3473985720573,1766.8680479318107,23.857732661381213,e,0
186,660.5416486129534,2075.7878852398735,33.40264376417042,e,1
187,696.8050931533677,1480.7329706730086,65.75567572743378,a,0
188,760.334937104691,1782.103258565244,35.0939718800351,a,2
189,268.9460070831734,1709.4888782530227,121.93777329471995,e,0
190,659.0402481794881,1498.501409120276,184.9637589278346,e,0
191,582.2610588940272,1661.9638573501506,63.32414647298495,o,2
192,457.37628379637624,2284.298900442249,28.984246437459646,i,1
193,540.1193570870253,1243.134793021339,89.21865779681539,o,0
194,439.7359896164696,1980.3489982193173,76.76737922947981,e,1
195,603.0922868300705,1364.7690128002132,33.45665584624808,a,0
196,638.0045386433385,1751.0809836765156,58.56390572197859,a,1
197,441.6439262370494,1259.3234143675782,-15.10011392909199,o,0
198,643.8244716888275,2255.5237620073567,81.75007048825492,e,0
199,527.7847280984671,2019.8993803686549,92.78375955392254,e,1
200,506.50083595122777,1002.117880289076,-6.207711769470151,o,0
201,323.4591521272052,1441.8206426719464,-45.79020507822308,o,0
202,191.45225227615742,1180.3680971265428,73.74710975854047,u,0
203,480.77522548266364,1832.3203307604842,127.36392479626146,e,0
204,485.3182596314111,645.1683568095247,102.21146836885444,o,0
205,593.380503152987,1278.5428419866946,181.09353401136457,o,0
206,592.5181486174054,2342.2650657715017,88.41863760892053,e,1
207,726.7891775627066,1979.8128902887681,116.06079591709694,e,2
208,500.74630230607676,2715.921923627103,20.571466136565263,e,1
209,523.9973893302084,1853.395423643895,101.27468587954303,e,2
210,674.1387192393277,1796.0608379185985,135.27641208405146,e,0
211,438.20805140765606,1512.2153451539261,87.16228644495436,a,0
212,435.5387059756973,1944.8428845323372,-59.64875646615721,i,1
213,502.3069597003124,1714.569104374813,23.833424519648467,o,0
214,561.7670993834955,1684.6631562631433,117.81052216998296,a,0
215,781.9201355813241,1444.986701061188,131.8620106868,a,2
216,407.7871885645428,2838.325718727693,-30.497647613371043,i,1
217,539.2923356105066,2501.6846412521127,113.0848755102345,e,1
218,404.3551791932008,1370.0265025091903,121.63958504582916,o,0
219,771.2290189410439,1495.844287376812,-15.879529309621347,a,0
220,329.39126979892177,1079.8130941352122,-29.795071834874605,u,0
221,502.4964769557098,567.5171936649591,161.16874742252844,o,0
222,429.43159589915837,1598.2702439522336,62.4230364679568,o,0
223,566.1938807762232,1701.2874280921071,101.08972402143154,e,2
224,534.3106514777063,2009.9665225484198,113.2237939778567,e,1
225,362.21805112533116,2834.529890528796,54.622692408864566,e,1
226,668.6085162508523,1914.001702956295,14.444153807717896,a,1
227,683.2887557687204,1124.7075845774273,145.79178826727417,o,0
228,379.59388796036677,1265.0452850840943,121.64577955517237,o,0
229,363.7661156931479,1497.3017309566148,79.68869951821776,u,0
230,610.4741035515593,1984.1343173254606,127.59426035470895,o,1
231,490.9788505564953,1906.2436920746377,-3.5761682788688063,e,1
232,665.1441820791428,1717.7561769565232,100.30705261052883,a,2
233,842.3198741296446,2121.571178647558,204.3286984981747,a,0
234,450.6393603600191,2372.2089301144338,63.84240150469415,e,1
235,651.8476409734319,1801.5848965362356,14.662969864920115,o,0
236,824.7101632043731,1811.5497794908977,76.97733672778229,a,2
237,645.0690875628705,2424.7671211837915,30.48606320070828,e,0
238,519.3376241008871,2467.607176299843,102.1602454090715,e,1
239,348.64529526050677,1494.8004852310892,34.05347708199884,u,0
240,742.3215671463403,1806.5019795039814,131.69306452479364,a,2
241,464.9841254796457,2252.6688721412947,132.05477413157985,i,1
242,503.6007078937672,1499.2042594497648,37.16349082657952,e,0
243,890.1759615105161,2000.5909869740344,210.45633323538527,a,2
244,316.4945732824442,2780.965149760661,187.9442962737423,i,1
245,803.3273089440939,1445.3333199204992,90.14340778281345,a,2
246,692.2684890132103,1260.3995635561098,-54.69334170200149,o,1
247,806.0220977339214,1212.6311488493232,13.768891701769746,a,0
248,638.89052473704,816.1319856717703,163.70005793721833,o,0
249,443.34451085346666,1151.3379823274965,17.833269095016334,o,0
250,973.9470254400178,1866.5098807655565,60.13909040448739,a,2
251,722.9460090116365,1578.0919684728472,137.25854481302042,a,2
252,151.83398237432237,1828.098459224973,117.09144122767081,e,0
253,474.6746788996447,1840.6899007290524,132.34220445670996,e,0
254,487.9845781671153,2157.22043246766,155.55334758673456,e,1
255,832.2681540361707,1285.563950567604,133.46868403614351,o,0
256,485.2241891783933,2076.8489304469726,-15.13730065300625,e,1
257,644.0799799596283,1156.092470705551,23.311195828092508,o,0
258,638.4138775381992,1531.007921462047,42.244539152535204,e,0
259,600.8574075205224,2004.1729897806813,116.42809471825584,e,1
260,507.4866418809207,1955.6249338672758,152.53367420978464,e,2
261,429.1787955100751,2267.4837593784637,96.11451141042488,e,0
262,584.7420612671309,1995.3933193577416,47.73090205120411,e,1
